"","Illumination","dayofyear","starttime","endtime","site","NestNumber","year","nest","Sunrise","Sunset","Illumination.sc","dayofyear.sc","starttime.sc","endtime.sc","starttime.sq","starttime.sqrt","starttime.log","starttime.sqrtsc","Sunrisetime.sc","Sunsettime.sc"
"866",98,150,20330,74287,"CA","CA203",2007,203,21075,73287.72569,1.04622193554314,-0.248857768466998,0.137488568793841,-0.878449221044449,413308900,142.583308981101,9.91985290662239,0.170847568589162,0.851483847045072,0.858151453290475
"867",99.3,151,20166,74624,"CA","CA203",2007,203,21050,73328.77315,1.08800316792338,-0.156585956025698,0.0734967230305246,-0.795805671851568,406667556,142.007042078905,9.91175329695316,0.106140172457572,0.839359426459673,0.859265710726131
"868",99.7,152,20468,74010,"CA","CA203",2007,203,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.191335365838584,-0.946378785217825,418939024,143.066418142064,9.92661796992498,0.22509454292379,0.828689936344522,0.860379967890331
"869",98,153,20572,74520,"CA","CA203",2007,203,21007,73408.86574,1.04622193554314,0.027957668856902,0.231915560712882,-0.821309912552042,423207184,143.429425153976,9.93168620689481,0.265855583387558,0.818505423052786,0.861439871172318
"870",94.2,154,20399,74252,"CA","CA203",2007,203,20988,73446.90972,0.924092179354765,0.120229481298202,0.164411967316213,-0.887032378972493,416119201,142.825067827745,9.92324115902296,0.197993992231663,0.809290863407883,0.862472597377471
"871",88.3,155,20045,74123,"CA","CA203",2007,203,20970,73484.9537,0.734469663167543,0.212501293739502,0.0262832270710043,-0.918667446764426,401802025,141.580365870413,9.90573502507661,0.0582298962684205,0.800561280586395,0.863505323582624
"872",80.5,156,20416,74615,"CA","CA203",2007,203,20954,73520.99537,0.483782268886131,0.304773106180802,0.171045268401434,-0.798012769604494,416813056,142.884568795934,9.92407418614452,0.204675189267521,0.79280165141174,0.864483695905564
"873",71.1,157,19457,74840,"CA","CA203",2007,203,20941,73556.03588,0.181671819367506,0.397044918622102,-0.203150951641376,-0.742835325781354,378574849,139.488350768084,9.87596218147138,-0.176676619139633,0.786496952707332,0.865434891151668
"874",60.4,158,19984,75090,"CA","CA203",2007,203,20928,73590.07523,-0.162219862531353,0.489316731063402,0.00248138200050229,-0.681527054866755,399360256,141.364776376578,9.90268723236536,0.0340219559438509,0.780192254002925,0.866358909320939
"875",48.9,159,19907,74451,"CA","CA203",2007,203,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.0275635699737379,-0.838230995324471,396288649,141.09216845736,9.89882670765393,0.00341157636056322,0.775342485768765,0.867255750684831
"876",37.2,160,20183,74684,"CA","CA203",2007,203,20909,73655.15046,-0.907854163470937,0.673860355946002,0.0801300241157465,-0.781091686832065,407353489,142.066885656018,9.91259594490012,0.112859840089681,0.770977694358021,0.868125414700432
"877",22.2,140,21444,73500,"CA","CA207",2007,207,21412,72834.20139,-1.38994530631981,-1.17157589288,0.572164886966615,-1.07144765788361,459845136,146.437700063884,9.97320016494743,0.603646345839115,1.01492103653625,0.845840269516234
"878",32,141,21021,73708,"CA","CA207",2007,207,21371,72882.25694,-1.07497909299188,-1.0793040804387,0.407112748199036,-1.02043917648266,441882441,144.986206240456,9.95327721703864,0.440662170525005,0.9950369867762,0.847144765675365
"879",42.2,142,20313,73768,"CA","CA207",2007,207,21332,72930.3125,-0.747157115854647,-0.987032267997398,0.13085526770862,-1.00572519146316,412617969,142.523682242636,9.91901635415375,0.164152249161414,0.976122890662977,0.84844926210595
"880",52.4,143,20287,73699,"CA","CA207",2007,207,21294,72977.3669,-0.419335138717416,-0.894760455556098,0.120710218990045,-1.02264627423559,411562369,142.432440125134,9.91773556580133,0.153906927386734,0.95769377137317,0.849726581459702
"881",62.2,144,20693,73829,"CA","CA207",2007,207,21257,73023.42014,-0.104368925389489,-0.802488643114798,0.279129056672402,-0.990765973359995,428200249,143.85061696079,9.93755075781183,0.313150031475915,0.939749628906779,0.850976723736619
"882",71.4,145,20745,73794,"CA","CA207",2007,207,21223,73069.47338,0.191313642224484,-0.710216830673498,0.299419154109552,-0.999349131288039,430355025,144.031246609894,9.94006053276697,0.333432428769806,0.923260416910636,0.852226866013536
"883",79.7,146,20261,73639,"CA","CA207",2007,207,21190,73114.52546,0.458070741267525,-0.617945018232198,0.11056517027147,-1.03736025925509,410508121,142.34113952052,9.91645313492615,0.14365503825799,0.907256181737909,0.853449831213619
"884",86.9,147,20356,73958,"CA","CA207",2007,207,21158,73159.57755,0.689474489834982,-0.525673205790898,0.147633617512416,-0.959130905568062,414366736,142.674454616094,9.92113098770872,0.181082056613281,0.891736923388598,0.854672796685157
"885",92.7,148,20062,74045,"CA","CA207",2007,207,21129,73202.62731,0.875883065069878,-0.433401393349598,0.0329165281562261,-0.937795627289781,402483844,141.640389719882,9.90658275744343,0.0649698061784397,0.877672595509535,0.85584140773157
"886",96.9,149,19941,73708,"CA","CA207",2007,207,21101,73245.67708,1.01086858506756,-0.341129580908298,-0.0142969678032942,-1.02043917648266,397643481,141.212605669607,9.90053319270969,0.016935133539007,0.864093244453888,0.85701001904944
"887",98,150,19993,74244,"CA","CA207",2007,207,21075,73287.72569,1.04622193554314,-0.248857768466998,0.00599312963385504,-0.88899424364176,399720049,141.396605334074,9.90313749127183,0.0375959404175542,0.851483847045072,0.858151453290475
"888",99.3,151,20123,74235,"CA","CA207",2007,207,21050,73328.77315,1.08800316792338,-0.156585956025698,0.0567183732267281,-0.891201341394686,404935129,141.855560342202,9.90961871846637,0.0891307125940086,0.839359426459673,0.859265710726131
"889",99.7,152,19812,73932,"CA","CA207",2007,207,21028,73369.8206,1.10085893173268,-0.0643141435843981,-0.0646320172146836,-0.96550696574318,392515344,140.755106479303,9.89404309370813,-0.034436168932315,0.828689936344522,0.860379967890331
"890",98,153,20079,74848,"CA","CA207",2007,207,21007,73408.86574,1.04622193554314,0.027957668856902,0.039549829241448,-0.740873461112087,403166241,141.700388143435,9.90742977176875,0.071706861083569,0.818505423052786,0.861439871172318
"891",94.2,154,20053,74468,"CA","CA207",2007,207,20988,73446.90972,0.924092179354765,0.120229481298202,0.0294047805228734,-0.834062032902279,402122809,141.608615557105,9.90613404747703,0.0614019744502831,0.809290863407883,0.862472597377471
"892",88.3,155,19889,74520,"CA","CA207",2007,207,20970,73484.9537,0.734469663167543,0.212501293739502,-0.0345870652404434,-0.821309912552042,395572321,141.02836594104,9.89792209406325,-0.0037526294648022,0.800561280586395,0.863505323582624
"893",80.5,156,19967,74987,"CA","CA207",2007,207,20954,73520.99537,0.483782268886131,0.304773106180802,-0.00415191908471958,-0.70678606248357,398681089,141.304635451212,9.9018361897869,0.0272688999092996,0.79280165141174,0.864483695905564
"894",71.1,157,19129,74995,"CA","CA207",2007,207,20941,73556.03588,0.181671819367506,0.397044918622102,-0.331134643168009,-0.704824197814303,365918641,138.307628133809,9.85896078715265,-0.309256656144203,0.786496952707332,0.865434891151668
"895",60.4,158,19604,75272,"CA","CA207",2007,207,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.145792406963281,-0.636894633640926,384316816,140.014284985497,9.88348890602944,-0.117620939183564,0.780192254002925,0.866358909320939
"896",48.9,159,19397,73734,"CA","CA207",2007,207,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.226562602530394,-1.01406311630754,376243609,139.273112983088,9.87287369391829,-0.200845067063946,0.775342485768765,0.867255750684831
"897",37.2,160,19691,74762,"CA","CA207",2007,207,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.111845513174204,-0.76196350630671,387735481,140.324623641042,9.88791695754517,-0.082773880914607,0.770977694358021,0.868125414700432
"898",79.7,146,21125,72455,"CA","CA219",2007,219,21190,73114.52546,0.458070741267525,-0.617945018232198,0.447692943073335,-1.32771623030663,446265625,145.344418537486,9.95821245222537,0.480884825886363,0.907256181737909,0.853449831213619
"899",86.9,147,20373,73526,"CA","CA219",2007,219,21158,73159.57755,0.689474489834982,-0.525673205790898,0.154266918597638,-1.06507159770849,415059129,142.734018369834,9.9219657737819,0.187770303662697,0.891736923388598,0.854672796685157
"900",92.7,148,19656,73647,"CA","CA219",2007,219,21129,73202.62731,0.875883065069878,-0.433401393349598,-0.125502309526131,-1.03539839458582,386358336,140.199857346575,9.88613791420102,-0.096783538608236,0.877672595509535,0.85584140773157
"901",96.9,149,20114,73803,"CA","CA219",2007,219,21101,73245.67708,1.01086858506756,-0.341129580908298,0.0532066255933754,-0.997142033535114,404572996,141.823834386185,9.90917136900443,0.0855682938678826,0.864093244453888,0.85701001904944
"902",98,150,20520,74114,"CA","CA219",2007,219,21075,73287.72569,1.04622193554314,-0.248857768466998,0.211625463275733,-0.920874544517352,421070400,143.24803663576,9.9291552992847,0.245487974806845,0.851483847045072,0.858151453290475
"903",99.3,151,19924,73855,"CA","CA219",2007,219,21050,73328.77315,1.08800316792338,-0.156585956025698,-0.0209302688885161,-0.984389913184877,396965776,141.152399908751,9.89968031419317,0.0101747973088958,0.839359426459673,0.859265710726131
"904",99.7,152,20053,74157,"CA","CA219",2007,219,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.0294047805228734,-0.910329521920041,402122809,141.608615557105,9.90613404747703,0.0614019744502831,0.828689936344522,0.860379967890331
"905",98,153,20114,74684,"CA","CA219",2007,219,21007,73408.86574,1.04622193554314,0.027957668856902,0.0532066255933754,-0.781091686832065,404572996,141.823834386185,9.90917136900443,0.0855682938678826,0.818505423052786,0.861439871172318
"906",94.2,154,19578,74200,"CA","CA219",2007,219,20988,73446.90972,0.924092179354765,0.120229481298202,-0.155937455681855,-0.89978449932273,383298084,139.921406510941,9.88216176582138,-0.128050002907868,0.809290863407883,0.862472597377471
"907",88.3,155,19405,74892,"CA","CA219",2007,219,20970,73484.9537,0.734469663167543,0.212501293739502,-0.223441049078525,-0.730083205431118,376554025,139.301830569451,9.87328604380301,-0.197620449738804,0.800561280586395,0.863505323582624
"908",80.5,156,20131,75686,"CA","CA219",2007,219,20954,73520.99537,0.483782268886131,0.304773106180802,0.0598399266785972,-0.535368137006349,405257161,141.883755236461,9.91001619449883,0.0922966382870977,0.79280165141174,0.864483695905564
"909",71.4,145,21306,73760,"CA","CA220",2007,220,21223,73069.47338,0.191313642224484,-0.710216830673498,0.518318089921873,-1.00768705613242,453945636,145.965749407181,9.96674400217114,0.550652328689267,0.923260416910636,0.852226866013536
"910",79.7,146,20684,73863,"CA","CA220",2007,220,21190,73114.52546,0.458070741267525,-0.617945018232198,0.27561730903905,-0.98242804851561,427827856,143.819331106774,9.93711573351611,0.309637030570589,0.907256181737909,0.853449831213619
"911",86.9,147,19863,74200,"CA","CA220",2007,220,21158,73159.57755,0.689474489834982,-0.525673205790898,-0.044732113959018,-0.89978449932273,394538769,140.936155758556,9.89661398359295,-0.0141066525444637,0.891736923388598,0.854672796685157
"912",92.7,148,19708,86115,"CA","CA220",2007,220,21129,73202.62731,0.875883065069878,-0.433401393349598,-0.105212212088982,2.02216769246709,388405264,140.385184403483,9.88877992366385,-0.0759736825509518,0.877672595509535,0.85584140773157
"913",96.9,149,19881,73915,"CA","CA220",2007,220,21101,73245.67708,1.01086858506756,-0.341129580908298,-0.0377086186923125,-0.969675928165373,395254161,141,9.89751978075634,-0.00693776152176013,0.864093244453888,0.85701001904944
"914",98,150,20226,74460,"CA","CA220",2007,220,21075,73287.72569,1.04622193554314,-0.248857768466998,0.096908373919543,-0.836023897571546,409091076,142.218142302591,9.91472418446212,0.129844025213044,0.851483847045072,0.858151453290475
"915",99.3,151,19241,74684,"CA","CA220",2007,220,21050,73328.77315,1.08800316792338,-0.156585956025698,-0.287432894841842,-0.781091686832065,370216081,138.711931714615,9.86479869792102,-0.263858539644769,0.839359426459673,0.859265710726131
"916",99.7,152,19587,74434,"CA","CA220",2007,220,21028,73369.8206,1.10085893173268,-0.0643141435843981,-0.152425708048502,-0.842399957746664,383650569,139.953563727402,9.88262135985474,-0.124439159154545,0.828689936344522,0.860379967890331
"917",98,153,19535,74978,"CA","CA220",2007,220,21007,73408.86574,1.04622193554314,0.027957668856902,-0.172715805485652,-0.708993160236495,381616225,139.767664357676,9.87996300748917,-0.145313278614901,0.818505423052786,0.861439871172318
"918",94.2,154,19380,74546,"CA","CA220",2007,220,20988,73446.90972,0.924092179354765,0.120229481298202,-0.233195903615616,-0.814933852376924,375584400,139.212068442359,9.87199688544476,-0.207699587536296,0.809290863407883,0.862472597377471
"919",88.3,155,19570,74650,"CA","CA220",2007,220,20970,73484.9537,0.734469663167543,0.212501293739502,-0.159059009133724,-0.78942961167645,382984900,139.892816112908,9.88175306039012,-0.131260338611703,0.800561280586395,0.863505323582624
"920",80.5,156,19397,75678,"CA","CA220",2007,220,20954,73520.99537,0.483782268886131,0.304773106180802,-0.226562602530394,-0.537330001675616,376243609,139.273112983088,9.87287369391829,-0.200845067063946,0.79280165141174,0.864483695905564
"921",71.1,157,18619,75669,"CA","CA220",2007,220,20941,73556.03588,0.181671819367506,0.397044918622102,-0.530133675724665,-0.539537099428542,346667161,136.451456569727,9.83193784369605,-0.517680961318991,0.786496952707332,0.865434891151668
"922",60.4,158,18317,75574,"CA","CA220",2007,220,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.647972318532724,-0.56283424237609,335512489,135.340311806941,9.81558486936022,-0.642448294044886,0.780192254002925,0.866358909320939
"923",48.9,159,19630,74753,"CA","CA220",2007,220,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.135647358244706,-0.764170604059635,385336900,140.107101889947,9.88481428727051,-0.107198788994007,0.775342485768765,0.867255750684831
"924",37.2,160,19898,74753,"CA","CA220",2007,220,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0310753176070907,-0.764170604059635,395930404,141.060270806489,9.89837450314931,-0.000170121499760155,0.770977694358021,0.868125414700432
"925",79.7,146,21574,73380,"CA","CA255",2007,255,21190,73114.52546,0.458070741267525,-0.617945018232198,0.622890130559488,-1.10087562792262,465437476,146.880904136651,9.97924416493538,0.653412489607597,0.907256181737909,0.853449831213619
"926",86.9,147,21116,73578,"CA","CA255",2007,255,21158,73159.57755,0.689474489834982,-0.525673205790898,0.444181195439982,-1.05231947735825,445885456,145.313454297942,9.95778632594351,0.477407938169068,0.891736923388598,0.854672796685157
"927",92.7,148,20710,73820,"CA","CA255",2007,255,21129,73202.62731,0.875883065069878,-0.433401393349598,0.285762357757624,-0.992973071112921,428904100,143.909693905588,9.93837195438963,0.319783616113002,0.877672595509535,0.85584140773157
"928",96.9,149,20606,72325,"CA","CA255",2007,255,21101,73245.67708,1.01086858506756,-0.341129580908298,0.245182162883326,-1.35959653118223,424607236,143.547901412734,9.93333757450501,0.279158950591956,0.864093244453888,0.85701001904944
"929",98,150,20382,74036,"CA","CA255",2007,255,21075,73287.72569,1.04622193554314,-0.248857768466998,0.157778666230991,-0.940002725042707,415425924,142.765542061101,9.92240743738864,0.191310010646732,0.851483847045072,0.858151453290475
"930",99.3,151,20088,74157,"CA","CA255",2007,255,21050,73328.77315,1.08800316792338,-0.156585956025698,0.0430615768748008,-0.910329521920041,403527744,141.732141732213,9.90787790083742,0.0752723826150578,0.839359426459673,0.859265710726131
"931",99.7,152,20434,74079,"CA","CA255",2007,255,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.17806876366814,-0.929457702445396,417548356,142.947542826031,9.92495545915137,0.211746366695851,0.828689936344522,0.860379967890331
"932",98,153,20244,74408,"CA","CA255",2007,255,21007,73408.86574,1.04622193554314,0.027957668856902,0.103931869186248,-0.848776017921783,409819536,142.281411294659,9.91561373233397,0.13694832309484,0.818505423052786,0.861439871172318
"933",94.2,154,20451,74045,"CA","CA255",2007,255,20988,73446.90972,0.924092179354765,0.120229481298202,0.184702064753362,-0.937795627289781,418243401,143.006992836015,9.9257870600309,0.218421841777604,0.809290863407883,0.862472597377471
"934",88.3,155,20330,74546,"CA","CA255",2007,255,20970,73484.9537,0.734469663167543,0.212501293739502,0.137488568793841,-0.814933852376924,413308900,142.583308981101,9.91985290662239,0.170847568589162,0.800561280586395,0.863505323582624
